# Slam trajectory: 2024/12/20-14:42:16
# msg: Begin Pose
# timestamp tx ty tz qx qy qz qw
1727420797.32214307785034 0.00732303780668 0.02551371859742 -0.00379739024851 0.00049790593150 -0.01012455501220 0.85870253734926 0.51237407997031
1727420797.42212605476379 0.00725723051984 0.02502984669776 -0.00257069295707 0.00072675006585 -0.00980790239741 0.85900362956101 0.51187502506561
1727420797.52210688591003 0.00816384104557 0.02650595270358 -0.00341157564050 0.00070484926517 -0.00896678715643 0.85925784678268 0.51146363766938
1727420797.62210988998413 0.00709533403777 0.02749544624418 -0.00545321808682 0.00013067044840 -0.00819626808639 0.85951405484793 0.51104637131434
1727420797.72213101387024 0.00551186298182 0.02724808924223 -0.00669802520844 -0.00061621642468 -0.00781071872303 0.85964459996726 0.51083243309080
1727420797.82217097282410 0.00270252976269 0.03167889146180 -0.00500313729219 -0.00167533795633 -0.00791990358010 0.85916009564195 0.51164284264176
1727420797.92219400405884 -0.00024349752636 0.02926381334302 -0.00741147657979 -0.00243575020637 -0.00900524962034 0.85852107376405 0.51269341570106
1727420798.02221393585205 -0.00034519201164 0.03091404854280 -0.01043222883974 -0.00268636542370 -0.01017318424569 0.85792748125791 0.51366304779063
1727420798.12221193313599 -0.00689836541422 0.03237838171431 -0.00951472850830 -0.00294561934801 -0.01103251722508 0.85715148389373 0.51493780260252
1727420798.22220802307129 -0.00742817477474 0.02980974754223 -0.00639350991838 -0.00331345065538 -0.01181513791474 0.85641655569952 0.51613961937114
1727420798.32221794128418 -0.00985586610749 0.03085651623369 -0.00430424902813 -0.00371406238837 -0.01192081457868 0.85585015976195 0.51707311277594
1727420798.42224001884460 -0.01031401342425 0.03067085455007 -0.00301722157743 -0.00402809250630 -0.01175344016509 0.85566652050366 0.51737842707655
1727420798.52227497100830 -0.01156940667661 0.02980033604127 -0.00352599522247 -0.00371979226016 -0.01185683232665 0.85589199115213 0.51700529799449
1727420798.62228703498840 -0.01143145772226 0.02895078249390 -0.00468815248768 -0.00363573002049 -0.01156478159007 0.85637755928742 0.51620781981961
1727420798.72226595878601 -0.01194507139789 0.02811726849973 -0.00501311993828 -0.00360137021899 -0.01109670316993 0.85656984052472 0.51589921652854
1727420798.82223796844482 -0.01307012812524 0.02783583800075 -0.00444819546713 -0.00387704795665 -0.01078342980131 0.85656383715672 0.51591382906083
1727420798.92222595214844 -0.01313608573400 0.02964228887413 -0.00254875473643 -0.00447674705277 -0.01066487836137 0.85633396546552 0.51629290010173
1727420799.02222800254822 -0.01486697502040 0.03171017491718 -0.00044803247796 -0.00510608650790 -0.01073730423205 0.85613696572563 0.51661216990748
1727420799.12221789360046 -0.01665267504626 0.03233394962071 0.00037710472404 -0.00600014384045 -0.01101422178191 0.85594285715957 0.51691828219743
1727420799.22219896316528 -0.01834035861434 0.03093196647945 0.00032071128366 -0.00734519840012 -0.01106774418964 0.85577522379790 0.51717726113264
1727420799.32218194007874 -0.02038214112753 0.03009594936822 -0.00147550439795 -0.00816726399293 -0.01098512135860 0.85576523603742 0.51718322062633
1727420799.42217206954956 -0.01978151289794 0.03176750797926 -0.00192175550446 -0.00857475066201 -0.01114834903404 0.85609206122377 0.51663194894870
1727420799.52217102050781 -0.02146266503930 0.03238974335331 -0.00278555835392 -0.00865274447273 -0.01136926653365 0.85668248709259 0.51564618305620
1727420799.62220096588135 -0.02232203257037 0.03326662229752 -0.00209119686169 -0.00844476751188 -0.01127023596614 0.85704091940019 0.51505585149244
1727420799.72228598594666 -0.02162796050585 0.03422656803721 -0.00108823918262 -0.00837174932477 -0.01075394368128 0.85676256280053 0.51553096656943
1727420799.82237505912781 -0.02093156252472 0.03690019242532 -0.00159450475149 -0.00858502407718 -0.01003632138604 0.85616847309408 0.51652794241394
1727420799.92242503166199 -0.02125932812955 0.03580897241904 -0.00270233097839 -0.00907385662852 -0.00949991042665 0.85559484327466 0.51747935320126
1727420800.02239894866943 -0.01979177891324 0.03825711674786 -0.00378357131049 -0.00945408344856 -0.00919952411362 0.85521646924731 0.51810305904366
1727420800.12228989601135 -0.02052427557492 0.03867813067666 -0.00430073406164 -0.00962658413691 -0.00910920769880 0.85514326478522 0.51822229583976
1727420800.22214603424072 -0.02063941660228 0.03895930179315 -0.00396059138609 -0.00960060989573 -0.00907885273095 0.85525004120804 0.51804707289624
1727420800.32202601432800 -0.01877790810085 0.03914187791410 -0.00403196090403 -0.00948724233959 -0.00902594410978 0.85498747334442 0.51848331216139
1727420800.42194199562073 -0.01776834332103 0.03932534639806 -0.00350058509487 -0.00937137207478 -0.00851628608610 0.85465202283264 0.51904678991861
1727420800.52188706398010 -0.01613589420660 0.04048546972346 -0.00473016855365 -0.00892689800684 -0.00792449855781 0.85503678960911 0.51842993859299
1727420800.62190103530884 -0.01792276522620 0.04113141035521 -0.00352444917213 -0.00851701318087 -0.00777767113493 0.85581056534066 0.51716075312179
1727420800.72199296951294 -0.01716126965938 0.04177396560969 -0.00412718549509 -0.00818729920150 -0.00772749614623 0.85663114698716 0.51580648691787
1727420800.82210898399353 -0.01707184294550 0.04102957336314 -0.00344050742504 -0.00804179932425 -0.00767076318777 0.85708415880158 0.51505653436019
1727420800.92221093177795 -0.01745694796528 0.04283284959799 -0.00355211736173 -0.00824378928940 -0.00757406750848 0.85703801395355 0.51513155220593
1727420801.02225899696350 -0.01629499773448 0.04477349521849 -0.00385032305136 -0.00825765263263 -0.00735451343776 0.85675501446225 0.51560504991601
1727420801.12225604057312 -0.01528056558255 0.04578683431813 -0.00393126625068 -0.00794024604958 -0.00716665321534 0.85656157225819 0.51593397300909
1727420801.22222590446472 -0.01429527520077 0.04587067282773 -0.00519371417134 -0.00756839273066 -0.00693656258281 0.85665693754302 0.51578434921042
1727420801.32220196723938 -0.01410487737309 0.04691879217309 -0.00572127596685 -0.00760627849451 -0.00667575076983 0.85707355704926 0.51509464827938
1727420801.42219400405884 -0.01615975454160 0.05056841620199 -0.00562396793618 -0.00802819012195 -0.00646029374741 0.85800451527748 0.51353876633758
1727420801.52220606803894 -0.01232603731832 0.04795128259562 -0.00603676538497 -0.00834604160737 -0.00614381351389 0.85854730247352 0.51262961927735
1727420801.62220597267151 -0.01187530812481 0.05044192832650 -0.00617093588363 -0.00880284229158 -0.00577704541523 0.85888009698289 0.51206846682892
1727420801.72221589088440 -0.01283806045946 0.05319681988357 -0.00610347706676 -0.00935872261416 -0.00538347469325 0.85911071008102 0.51167589383842
1727420801.82224202156067 -0.01276567889092 0.05469306666356 -0.00662176386140 -0.00999729793600 -0.00492474984796 0.85924482486863 0.51144318531914
1727420801.92229700088501 -0.01417371282592 0.05495723501099 -0.00633663771057 -0.01011783169807 -0.00494934951391 0.85916744973905 0.51157054912301
1727420802.02233791351318 -0.01417367029353 0.05470443981864 -0.00616265446873 -0.01001061838310 -0.00521444624943 0.85903970439534 0.51178450869704
1727420802.12234091758728 -0.01431070320268 0.05498820852903 -0.00541625943848 -0.01000304249141 -0.00547464714598 0.85891347700918 0.51199375620366
1727420802.22230195999146 -0.01435977569815 0.05496835081983 -0.00523976708002 -0.00994783322827 -0.00567816852507 0.85903825090054 0.51178323781265
1727420802.32227897644043 -0.01342446334894 0.05480173857254 -0.00475383457905 -0.00958029594456 -0.00596306540284 0.85905192699390 0.51176405355270
1727420802.42227506637573 -0.01430380684266 0.05419941273359 -0.00434700729951 -0.00927466077042 -0.00619454812387 0.85921243769893 0.51149740482684
1727420802.52225303649902 -0.01285610986937 0.05358081830598 -0.00423049458716 -0.00894149888838 -0.00620407172744 0.85930137173234 0.51135380279269
1727420802.62221288681030 -0.01259355958210 0.05304267766553 -0.00480112390092 -0.00865596647334 -0.00609326064860 0.85937873060901 0.51123003021725
1727420802.72218894958496 -0.01182973597155 0.05214266543630 -0.00459936542454 -0.00847116361997 -0.00609793864947 0.85931013153737 0.51134836693626
1727420802.82217192649841 -0.01086047474391 0.05154004968659 -0.00469854170306 -0.00850597609689 -0.00599891496011 0.85915169271166 0.51161511930417
1727420802.92216300964355 -0.01052949431879 0.05089259680799 -0.00563604838596 -0.00857795633925 -0.00582527620255 0.85883655262454 0.51214476537226
1727420803.02216100692749 -0.01095744139550 0.04973133907952 -0.00564666173177 -0.00862814316345 -0.00574090208221 0.85859457295695 0.51255044286168
1727420803.12216591835022 -0.01121080567752 0.05079112642774 -0.00665070940269 -0.00866434324359 -0.00565568366066 0.85844605354703 0.51279948863861
1727420803.22218990325928 -0.01001749789073 0.05109472845024 -0.00715539912861 -0.00814347576062 -0.00553975702636 0.85836560180503 0.51294394287535
1727420803.32221794128418 -0.00891524602430 0.05072342315649 -0.00681942342217 -0.00754414603782 -0.00543217526136 0.85827369706510 0.51310801811966
1727420803.42222404479980 -0.00891828269750 0.04884863291469 -0.00651462537232 -0.00699299857670 -0.00539936678944 0.85834638971552 0.51299456144439
1727420803.52221202850342 -0.00888528915935 0.04892675770398 -0.00544110400867 -0.00642921303113 -0.00554209705972 0.85823122408781 0.51319305956016
1727420803.62219500541687 -0.00988464096428 0.04876935916525 -0.00538964447820 -0.00636249725789 -0.00567568333979 0.85819731705454 0.51324913078121
1727420803.72219491004944 -0.01175525836968 0.05058090940107 -0.00590122379979 -0.00662279035773 -0.00582355443309 0.85784425088925 0.51383408419246
1727420803.82220697402954 -0.01252104690431 0.04953435831921 -0.00593140653106 -0.00698529346749 -0.00591106820180 0.85742834278679 0.51452201307018
1727420803.92221999168396 -0.01270565004795 0.04691891059083 -0.00701332907023 -0.00714375503352 -0.00604758210274 0.85713936979136 0.51499950899821
1727420804.02222800254822 -0.01242909365221 0.04580534909272 -0.00613416272965 -0.00698615378003 -0.00633304874779 0.85697219543671 0.51527637477116
1727420804.12223696708679 -0.01159691042245 0.04437471478652 -0.00518634022102 -0.00679030435030 -0.00655752450377 0.85693887941572 0.51533158993501
1727420804.22222805023193 -0.01286349780388 0.04287184920173 -0.00468248257512 -0.00653975952139 -0.00672983697502 0.85698644077143 0.51525351155874
1727420804.32221388816833 -0.01115349649494 0.04335539178914 -0.00481327552526 -0.00638620587683 -0.00666094351490 0.85649865285030 0.51606676493610
1727420804.42221188545227 -0.01254162876770 0.04434590352178 -0.00368816366130 -0.00618604006469 -0.00638587076603 0.85594431383533 0.51699157166809
1727420804.52223706245422 -0.01057050226083 0.04041216698315 -0.00383432706820 -0.00584397415516 -0.00601970863669 0.85547395409388 0.51777787220099
1727420804.62226104736328 -0.00834464173287 0.04079501518940 -0.00368516822633 -0.00540973830772 -0.00590963103998 0.85500964836202 0.51855020219866
1727420804.72228193283081 -0.00791401915337 0.04017797167501 -0.00290406191054 -0.00484576175856 -0.00608057847501 0.85437923317431 0.51959183122799
1727420804.82230806350708 -0.00723708681208 0.03826985802834 -0.00132394232463 -0.00360890740374 -0.00627010736306 0.85323690608062 0.52147333934054
1727420804.92228794097900 -0.00364146416610 0.03440688792062 -0.00201397029144 -0.00263519096004 -0.00606406085714 0.85341610351581 0.52118829341651
1727420805.02229499816895 -0.00184783600747 0.03266198378338 -0.00187442493128 -0.00191675182917 -0.00612582670110 0.85342570127390 0.52117499241120
1727420805.12230396270752 -0.00296661353238 0.03194266913610 -0.00170838843427 -0.00217159015306 -0.00645208005227 0.85350839363940 0.52103462154285
1727420805.22231507301331 -0.00532614815899 0.03194749455911 -0.00248188558988 -0.00253431501563 -0.00654770712773 0.85342570694674 0.52116721644904
1727420805.32232189178467 -0.00716646290197 0.03771669861330 -0.00234969126809 -0.00303919951389 -0.00635614845286 0.85309755291910 0.52170386987888
1727420805.42230296134949 -0.00848784344570 0.03755117623117 -0.00259138177220 -0.00334886532748 -0.00652141956178 0.85303655106284 0.52179967299600
1727420805.52228403091431 -0.00831598614056 0.03689722945286 -0.00246165677595 -0.00348007897462 -0.00671517955955 0.85302374070161 0.52181729869108
1727420805.62228298187256 -0.00820007540413 0.03659514341439 -0.00298451655810 -0.00326204479755 -0.00675271462184 0.85293142034177 0.52196911029557
1727420805.72230505943298 -0.00650046339542 0.03174961373671 -0.00402552802160 -0.00234343769983 -0.00668210165619 0.85242591046183 0.52280008128397
1727420805.82233500480652 -0.00171434607524 0.03039429856891 -0.00505359186218 -0.00159207569121 -0.00660139994162 0.85213852026836 0.52327223229277
1727420805.92236089706421 0.00073042083782 0.02796145512311 -0.00427280365699 -0.00099637483657 -0.00652187948511 0.85187252528439 0.52370762166571
1727420806.02234196662903 -0.00021770672948 0.02682154768883 -0.00473806495513 -0.00052822155858 -0.00640770542611 0.85213747653862 0.52327849504022
1727420806.12229895591736 -0.00031895822706 0.02722383470979 -0.00198746587962 0.00000013124678 -0.00679106673869 0.85254158317942 0.52261527949578
1727420806.22224593162537 0.00436062068199 0.02226585224910 -0.00125805264166 0.00061321672388 -0.00743433675185 0.85296418819627 0.52191613143971
1727420806.32223105430603 0.00580288009594 0.02040633335719 -0.00322239097989 0.00107327678919 -0.00825557278352 0.85310671409901 0.52167003743184
1727420806.42223000526428 0.00569657444105 0.01768959463271 -0.00587690937014 0.00129131304595 -0.00940425474736 0.85300203597209 0.52182125208805
1727420806.52221298217773 0.00467729277222 0.01606707601802 -0.00835230306515 0.00092158258536 -0.01022167952707 0.85288969286678 0.52199026787364
1727420806.62220811843872 0.00318983409312 0.01684447023115 -0.00943157351552 0.00026938238370 -0.01087152384845 0.85275495302329 0.52219797730037
1727420806.72222208976746 0.00387633880395 0.01419768754262 -0.00993258072921 -0.00003404900701 -0.01174449284445 0.85271209659536 0.52224912259231
1727420806.82224297523499 0.00098460925856 0.01279733122156 -0.01090149584893 -0.00065913202882 -0.01264243597421 0.85288389667101 0.52194711720335
1727420806.92227292060852 -0.00022836226181 0.01167891352941 -0.01217410447782 -0.00080670806953 -0.01291231096870 0.85276147986192 0.52214028757725
1727420807.02228593826294 0.00045938450830 0.01080276603285 -0.01190453952598 -0.00036912683876 -0.01299630115984 0.85262704119680 0.52235819943936
1727420807.12226200103760 0.00105874043621 0.00910080737374 -0.00976874615280 0.00019660951356 -0.01319286399497 0.85275468965044 0.52214495014651
1727420807.22223091125488 0.00165876127187 0.00757146342596 -0.00971365511479 0.00050713051333 -0.01334379683951 0.85307587866811 0.52161598052512
1727420807.32222509384155 0.00172195743267 0.00713075540578 -0.00973544106300 0.00063978300864 -0.01325777376808 0.85322215444239 0.52137872730013
1727420807.42221593856812 0.00154665664515 0.00731716271787 -0.01020959888171 0.00065816207708 -0.01297172015456 0.85334058435552 0.52119204559422
1727420807.52220702171326 0.00182396153548 0.00789753348384 -0.01053259825186 0.00070351123311 -0.01269121954651 0.85341456960529 0.52107773930939
1727420807.62221598625183 0.00240906320050 0.00766690526222 -0.01021500615491 0.00085926772981 -0.01243777933005 0.85337081385706 0.52115527183485
1727420807.72224903106689 0.00247752368950 0.00799708131585 -0.01020975339491 0.00092126392905 -0.01216722773816 0.85346101654206 0.52101382235496
1727420807.82228088378906 0.00205106159124 0.00783659674465 -0.00818636373841 0.00130692795087 -0.01195435986265 0.85349578313404 0.52096097108326
1727420807.92229890823364 0.00030884240373 0.00737905887123 -0.00708473623297 0.00172351414523 -0.01187013425646 0.85323663157733 0.52138601817301
1727420808.02229595184326 0.00100622166671 0.00902223708644 -0.00586553346847 0.00202808808118 -0.01183854151995 0.85279102987727 0.52211415912067
